packet_length,ttl,protocol,src_port,dst_port
987,58,17,443,54885
60,56,6,443,51186
60,56,6,443,51186
66,56,6,443,51186
66,56,6,443,51186
60,56,6,443,51186
86,128,17,54885,443
973,58,17,443,54885
974,58,17,443,54885
85,128,17,54885,443
601,128,17,54885,443
1015,58,17,443,54885
611,128,17,54885,443
598,128,17,54885,443
784,58,17,443,54885
611,128,17,54885,443
604,128,17,54885,443
603,128,17,54885,443
65,58,17,443,54885
66,58,17,443,54885
946,58,17,443,54885
919,58,17,443,54885
950,58,17,443,54885
85,128,17,54885,443
926,58,17,443,54885
918,58,17,443,54885
1033,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1205,56,6,443,51186
294,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
85,128,17,54885,443
93,128,6,51186,443
60,56,6,443,51186
952,58,17,443,54885
85,128,17,54885,443
545,128,17,54885,443
66,58,17,443,54885
1242,58,17,443,54885
993,58,17,443,54885
85,128,17,54885,443
66,64,6,53,51286
561,128,17,54885,443
66,58,17,443,54885
71,128,17,59838,443
448,58,17,443,54885
66,56,17,443,59838
86,128,17,54885,443
66,64,6,53,51261
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
561,128,6,51186,443
466,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
1059,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
450,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1029,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
85,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
740,56,6,443,51186
1466,56,6,443,51186
1365,56,6,443,51186
54,128,6,51186,443
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
477,56,6,443,51186
297,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
60,56,6,443,51186
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
562,128,6,51186,443
184,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
1038,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
1466,56,6,443,51186
297,56,6,443,51186
85,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
164,128,6,63324,8009
164,64,6,8009,63324
54,128,6,63324,8009
350,128,17,63708,443
71,57,17,443,63708
114,128,17,63708,443
108,128,17,63708,443
71,57,17,443,63708
1288,57,17,443,63708
241,57,17,443,63708
68,57,17,443,63708
281,57,17,443,63708
77,128,17,63708,443
74,128,17,63708,443
66,128,6,51310,53
66,128,6,51311,53
66,64,6,53,51310
66,64,6,53,51311
54,128,6,51310,53
54,128,6,51311,53
56,128,6,51310,53
92,128,6,51310,53
56,128,6,51311,53
92,128,6,51311,53
54,64,6,53,51310
54,64,6,53,51310
54,64,6,53,51311
54,64,6,53,51311
331,57,17,443,63708
248,57,17,443,63708
78,128,17,63708,443
66,128,6,51312,53
66,128,6,51313,53
198,128,17,63708,443
1288,57,17,443,63708
1292,57,17,443,63708
441,57,17,443,63708
200,57,17,443,63708
1287,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
66,64,6,53,51312
66,64,6,53,51313
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
54,128,6,51312,53
54,128,6,51313,53
1292,57,17,443,63708
1292,57,17,443,63708
78,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
56,128,6,51312,53
92,128,6,51312,53
56,128,6,51313,53
92,128,6,51313,53
140,64,6,53,51310
181,64,6,53,51311
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
54,64,6,53,51312
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
54,128,6,51312,53
54,128,6,51310,53
54,128,6,51313,53
54,128,6,51311,53
1292,128,17,52111,443
1292,128,17,52111,443
1292,128,17,52111,443
120,128,17,52111,443
189,128,17,63708,443
54,64,6,53,51312
54,64,6,53,51313
54,64,6,53,51313
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
1292,57,17,443,63708
976,57,17,443,63708
1285,57,17,443,63708
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
74,128,17,63708,443
54,64,6,53,51311
152,64,6,53,51312
54,64,6,53,51310
54,64,6,53,51312
1292,57,17,443,63708
780,57,17,443,63708
54,128,6,51311,53
54,128,6,51312,53
54,128,6,51310,53
74,128,17,63708,443
54,64,6,53,51312
70,57,17,443,63708
70,57,17,443,63708
74,128,17,63708,443
529,128,17,60964,443
181,64,6,53,51313
54,64,6,53,51313
54,64,6,53,51313
54,128,6,51313,53
82,56,17,443,52111
82,56,17,443,52111
1292,56,17,443,52111
1292,56,17,443,52111
1292,56,17,443,52111
347,56,17,443,52111
987,56,17,443,52111
74,56,17,443,52111
120,128,17,52111,443
73,128,17,52111,443
589,128,17,52111,443
387,57,17,443,63708
196,57,17,443,63708
1288,57,17,443,63708
694,57,17,443,63708
309,57,17,443,63708
79,128,17,63708,443
66,56,17,443,52111
75,128,17,63708,443
70,56,17,443,60964
162,56,17,443,52111
639,56,17,443,60964
263,56,17,443,60964
77,128,17,60964,443
71,56,17,443,52111
74,128,17,52111,443
606,56,17,443,52111
63,56,17,443,52111
77,128,17,52111,443
68,57,17,443,63708
74,128,17,60964,443
66,56,17,443,60964
66,56,17,443,52111
350,128,17,63708,443
1288,128,17,49927,443
607,128,17,49927,443
69,57,17,443,49927
1292,128,17,64845,443
1292,128,17,64845,443
122,128,17,64845,443
72,57,17,443,63708
718,57,17,443,49927
231,57,17,443,49927
77,128,17,49927,443
75,128,17,63708,443
1288,57,17,443,63708
222,57,17,443,63708
82,57,17,443,64845
1292,57,17,443,64845
68,57,17,443,63708
78,57,17,443,63708
78,128,17,63708,443
1292,57,17,443,64845
338,57,17,443,64845
994,57,17,443,64845
120,128,17,64845,443
73,128,17,64845,443
75,128,17,63708,443
1288,128,17,64845,443
1292,128,17,64845,443
1292,128,17,64845,443
1095,128,17,64845,443
74,128,17,49927,443
67,57,17,443,64845
66,57,17,443,49927
162,57,17,443,64845
71,57,17,443,64845
74,128,17,64845,443
68,57,17,443,63708
1169,57,17,443,64845
272,57,17,443,64845
77,128,17,64845,443
66,57,17,443,64845
108,55,6,443,53335
112,128,6,53335,443
108,55,6,443,53368
112,128,6,53368,443
60,55,6,443,53335
60,55,6,443,53368
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
1466,128,6,51186,443
273,128,6,51186,443
745,128,6,51186,443
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
60,56,6,443,51186
1292,128,17,52077,443
1292,128,17,52077,443
122,128,17,52077,443
880,128,17,52077,443
1466,56,6,443,51186
213,56,6,443,51186
85,56,6,443,51186
93,56,6,443,51186
54,128,6,51186,443
93,128,6,51186,443
89,128,6,51186,443
82,56,17,443,52077
1292,56,17,443,52077
60,56,6,443,51186
60,56,6,443,51186
1292,56,17,443,52077
345,56,17,443,52077
986,56,17,443,52077
67,56,17,443,52077
64,56,17,443,52077
120,128,17,52077,443
73,128,17,52077,443
574,56,17,443,52077
65,56,17,443,52077
77,128,17,52077,443
162,56,17,443,52077
73,128,17,52077,443
351,128,17,63708,443
67,56,17,443,52077
72,57,17,443,63708
75,128,17,63708,443
1288,57,17,443,63708
248,57,17,443,63708
68,57,17,443,63708
172,57,17,443,63708
79,128,17,63708,443
68,57,17,443,63708
157,128,17,54069,443
70,55,17,443,54069
104,55,17,443,54069
77,128,17,54069,443
66,55,17,443,54069
300,1,17,5353,5353
320,0,0,5353,5353
93,1,17,5353,5353
113,0,0,5353,5353
93,1,17,5353,5353
113,0,0,5353,5353
164,128,6,60910,8009
164,64,6,8009,60910
54,128,6,60910,8009
93,1,17,5353,5353
113,0,0,5353,5353
365,1,17,5353,5353
385,0,0,5353,5353
78,242,6,443,64731
54,128,6,64731,443
301,1,17,5353,5353
321,0,0,5353,5353
66,64,6,53,51286
739,128,6,63308,4070
83,128,17,49732,53
83,128,17,52936,53
132,64,17,53,49732
181,64,17,53,52936
1292,128,17,58668,443
1292,128,17,58668,443
109,56,6,4070,63308
69,128,17,65514,53
69,128,17,57564,53
82,55,17,443,58668
326,64,17,53,65514
86,128,17,57621,57621
355,64,17,53,57564
1292,55,17,443,58668
66,128,6,51314,443
1292,55,17,443,58668
209,128,17,58668,443
503,128,17,58668,443
162,128,17,58668,443
83,128,17,63242,53
83,128,17,60519,53
66,54,6,443,51314
54,128,6,51314,443
1438,128,6,51314,443
772,128,6,51314,443
54,128,6,63308,4070
158,64,17,53,63242
66,54,6,443,51314
207,64,17,53,60519
626,55,17,443,58668
163,55,17,443,58668
69,55,17,443,58668
73,128,17,58668,443
1292,128,17,61239,443
1292,128,17,61239,443
1288,128,17,54069,443
1292,128,17,54069,443
1292,128,17,54069,443
1292,128,17,54069,443
534,128,17,54069,443
1288,128,17,54069,443
1292,128,17,54069,443
1292,128,17,54069,443
1292,128,17,54069,443
483,128,17,54069,443
69,128,17,53721,53
54,54,6,443,51314
318,54,6,443,51314
69,128,17,64179,53
134,128,6,51314,443
146,128,6,51314,443
522,128,6,51314,443
141,128,6,51314,443
335,64,17,53,53721
66,128,6,51315,443
54,54,6,443,51314
400,55,17,443,58668
54,54,6,443,51314
54,54,6,443,51314
54,54,6,443,51314
325,54,6,443,51314
77,128,17,58668,443
821,128,17,58668,443
115,54,6,443,51314
355,64,17,53,64179
85,54,6,443,51314
330,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
54,128,6,51314,443
85,128,6,51314,443
645,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
66,128,6,51314,443
66,128,6,51314,443
66,128,6,51314,443
66,128,6,51314,443
66,128,6,51314,443
66,128,6,51314,443
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
66,128,6,51314,443
54,128,6,51314,443
54,128,6,51314,443
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
54,128,6,51314,443
288,55,17,443,58668
69,55,17,443,54069
65,55,17,443,54069
69,55,17,443,54069
65,55,17,443,54069
65,55,17,443,54069
66,54,6,443,51315
54,128,6,51315,443
73,128,17,54069,443
82,56,17,443,61239
1438,128,6,51315,443
676,128,6,51315,443
123,128,17,58668,443
1292,56,17,443,61239
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
503,54,6,443,51314
1514,54,6,443,51314
1514,54,6,443,51314
1292,56,17,443,61239
1514,54,6,443,51314
1514,54,6,443,51314
54,128,6,51314,443
54,128,6,51314,443
570,54,6,443,51314
206,128,17,61239,443
749,128,17,61239,443
338,128,17,61239,443
69,55,17,443,58668
54,54,6,443,51315
318,54,6,443,51315
134,128,6,51315,443
146,128,6,51315,443
329,128,6,51315,443
136,128,6,51315,443
54,54,6,443,51315
54,54,6,443,51315
54,54,6,443,51315
54,54,6,443,51315
325,54,6,443,51315
626,56,17,443,61239
115,54,6,443,51315
85,54,6,443,51315
330,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
85,128,6,51315,443
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
400,54,6,443,51315
85,54,6,443,51315
1514,54,6,443,51315
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
163,56,17,443,61239
1514,54,6,443,51315
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
73,128,17,61239,443
1514,54,6,443,51315
69,56,17,443,61239
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
54,54,6,443,51314
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
106,55,17,443,54069
66,128,6,51315,443
54,128,6,51315,443
54,128,6,51315,443
54,128,6,51315,443
74,128,17,58668,443
100,55,17,443,54069
1288,55,17,443,54069
1292,55,17,443,54069
1292,55,17,443,54069
1292,55,17,443,54069
210,55,17,443,54069
78,128,17,54069,443
73,128,17,54069,443
73,128,17,54069,443
1412,54,6,443,51315
54,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
431,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
1514,54,6,443,51315
492,56,17,443,61239
54,128,6,51314,443
66,128,6,51315,443
66,128,6,51315,443
66,128,6,51315,443
77,128,17,61239,443
846,128,17,61239,443
78,56,17,443,61239
124,128,17,61239,443
70,55,17,443,58668
1060,55,17,443,58668
623,55,17,443,58668
77,128,17,58668,443
74,128,17,54069,443
69,56,17,443,61239
74,128,17,58668,443
1466,120,6,443,53307
1438,120,6,443,53307
54,128,6,53307,443
75,128,17,61655,53
75,128,17,65096,53
66,55,17,443,54069
173,64,17,53,65096
124,64,17,53,61655
74,128,17,61239,443
1292,128,17,56143,443
70,56,17,443,61239
66,55,17,443,58668
74,128,17,61239,443
262,55,17,443,58668
1292,56,17,443,56143
207,128,17,56143,443
738,128,17,56143,443
78,128,17,58668,443
626,56,17,443,56143
163,56,17,443,56143
74,128,17,56143,443
69,56,17,443,56143
74,128,17,56143,443
66,55,17,443,58668
712,56,17,443,61239
78,128,17,61239,443
665,56,17,443,61239
1087,56,17,443,61239
77,128,17,61239,443
65,56,17,443,61239
450,56,17,443,56143
78,128,17,56143,443
66,56,17,443,56143
214,128,17,54069,443
70,55,17,443,54069
335,55,17,443,54069
77,128,17,54069,443
66,55,17,443,54069
168,64,6,8009,63324
164,128,6,63324,8009
54,64,6,8009,63324
365,128,17,61447,443
70,56,17,443,61447
74,128,17,61447,443
1292,56,17,443,61447
1288,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
776,56,17,443,61447
1287,56,17,443,61447
1292,56,17,443,61447
769,56,17,443,61447
77,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
73,128,17,61447,443
1287,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
1292,56,17,443,61447
73,128,17,61447,443
73,128,17,61447,443
1022,56,17,443,61447
73,128,17,61447,443
1288,128,17,52111,443
928,128,17,52111,443
66,56,17,443,61447
69,56,17,443,52111
107,56,17,443,52111
63,56,17,443,52111
77,128,17,52111,443
74,128,17,52111,443
119,56,17,443,59838
64,56,17,443,59838
73,128,17,59838,443
66,128,6,51316,53
66,128,6,51317,53
66,64,6,53,51316
66,64,6,53,51317
54,128,6,51316,53
54,128,6,51317,53
56,128,6,51316,53
103,128,6,51316,53
56,128,6,51317,53
103,128,6,51317,53
54,64,6,53,51316
54,64,6,53,51316
54,64,6,53,51317
54,64,6,53,51317
66,56,17,443,52111
121,64,6,53,51316
54,128,6,51316,53
54,64,6,53,51316
54,128,6,51316,53
54,128,6,51317,53
1292,128,17,53299,443
1292,128,17,53299,443
122,128,17,53299,443
570,128,17,53299,443
155,64,6,53,51317
54,64,6,53,51317
54,128,6,51317,53
82,56,17,443,53299
1292,56,17,443,53299
1292,56,17,443,53299
352,56,17,443,53299
982,56,17,443,53299
101,56,17,443,53299
66,56,17,443,53299
120,128,17,53299,443
73,128,17,53299,443
162,56,17,443,53299
64,56,17,443,53299
73,128,17,53299,443
241,56,17,443,53299
63,56,17,443,53299
77,128,17,53299,443
530,128,17,59838,443
67,56,17,443,53299
74,128,17,53299,443
70,56,17,443,59838
126,56,17,443,59838
77,128,17,59838,443
66,56,17,443,59838
237,128,17,49493,443
66,128,6,51318,53
66,128,6,51319,53
66,128,6,51320,53
66,128,6,51321,53
66,128,6,51322,53
66,128,6,51323,53
304,128,17,56740,443
66,64,6,53,51318
66,64,6,53,51319
66,64,6,53,51320
66,64,6,53,51321
66,64,6,53,51322
56,128,6,51318,53
54,128,6,51319,53
54,128,6,51320,53
54,128,6,51321,53
87,128,6,51318,53
54,128,6,51322,53
56,128,6,51319,53
87,128,6,51319,53
56,128,6,51320,53
84,128,6,51320,53
56,128,6,51322,53
92,128,6,51322,53
56,128,6,51321,53
84,128,6,51321,53
66,64,6,53,51323
54,128,6,51323,53
56,128,6,51323,53
92,128,6,51323,53
54,64,6,53,51318
54,64,6,53,51318
54,64,6,53,51319
54,64,6,53,51319
54,64,6,53,51320
54,64,6,53,51320
54,64,6,53,51322
54,64,6,53,51322
54,64,6,53,51321
54,64,6,53,51321
54,64,6,53,51323
54,64,6,53,51323
110,64,6,53,51322
54,128,6,51322,53
54,64,6,53,51322
54,128,6,51322,53
54,128,6,51323,53
66,128,6,51324,53
66,128,6,51325,53
66,128,6,51326,53
66,128,6,51327,53
1292,128,17,60371,443
1292,128,17,60371,443
123,128,17,60371,443
66,128,6,51328,53
66,128,6,51329,53
66,64,6,53,51324
66,64,6,53,51325
66,64,6,53,51326
66,64,6,53,51327
54,128,6,51325,53
56,128,6,51324,53
54,128,6,51326,53
54,128,6,51327,53
87,128,6,51324,53
56,128,6,51325,53
87,128,6,51325,53
56,128,6,51326,53
84,128,6,51326,53
56,128,6,51327,53
84,128,6,51327,53
66,64,6,53,51328
66,64,6,53,51329
70,57,17,443,49493
54,64,6,53,51324
54,64,6,53,51324
54,64,6,53,51325
54,128,6,51328,53
54,128,6,51329,53
56,128,6,51328,53
101,128,6,51328,53
56,128,6,51329,53
101,128,6,51329,53
54,64,6,53,51325
54,64,6,53,51326
54,64,6,53,51326
54,64,6,53,51327
54,64,6,53,51327
54,64,6,53,51328
54,64,6,53,51328
54,64,6,53,51329
54,64,6,53,51329
70,57,17,443,56740
148,64,6,53,51321
151,64,6,53,51323
54,64,6,53,51323
102,64,6,53,51320
54,128,6,51323,53
54,128,6,51327,53
54,128,6,51321,53
54,128,6,51326,53
54,128,6,51320,53
66,128,6,51330,443
66,128,6,51331,53
66,128,6,51332,53
54,64,6,53,51321
54,64,6,53,51320
54,128,6,51321,53
54,128,6,51320,53
66,64,6,53,51331
66,64,6,53,51332
54,128,6,51331,53
54,128,6,51332,53
56,128,6,51331,53
89,128,6,51331,53
56,128,6,51332,53
89,128,6,51332,53
54,64,6,53,51331
54,64,6,53,51331
54,64,6,53,51332
54,64,6,53,51332
193,57,17,443,56740
64,57,17,443,56740
77,128,17,56740,443
82,56,17,443,60371
107,64,6,53,51331
54,128,6,51331,53
1292,56,17,443,60371
54,64,6,53,51331
54,128,6,51331,53
66,128,6,51333,53
66,128,6,51334,53
74,128,17,49493,443
66,64,6,53,51333
66,64,6,53,51334
54,128,6,51333,53
54,128,6,51332,53
54,128,6,51334,53
56,128,6,51333,53
101,128,6,51333,53
56,128,6,51334,53
101,128,6,51334,53
1292,128,17,59087,443
1292,128,17,59087,443
1292,128,17,59087,443
117,128,17,59087,443
102,64,6,53,51326
66,56,6,443,51330
54,64,6,53,51326
54,64,6,53,51333
54,64,6,53,51333
54,64,6,53,51334
54,64,6,53,51334
1034,57,17,443,49493
128,57,17,443,49493
54,128,6,51326,53
54,128,6,51330,443
1514,128,6,51330,443
412,128,6,51330,443
77,128,17,49493,443
1292,56,17,443,60371
344,56,17,443,60371
990,56,17,443,60371
71,56,17,443,60371
54,64,6,53,51327
66,56,17,443,60371
120,128,17,60371,443
73,128,17,60371,443
148,64,6,53,51327
54,64,6,53,51327
54,128,6,51327,53
160,64,6,53,51332
54,64,6,53,51332
54,128,6,51332,53
74,128,17,56740,443
54,128,6,51325,53
54,128,6,51319,53
54,128,6,51324,53
54,128,6,51318,53
75,128,17,57785,53
54,56,6,443,51330
82,57,17,443,59087
82,57,17,443,59087
1292,57,17,443,59087
1292,57,17,443,59087
54,56,6,443,51330
1514,56,6,443,51330
1327,56,6,443,51330
66,57,17,443,56740
162,56,17,443,60371
54,128,6,51330,443
73,128,17,60371,443
118,128,6,51330,443
1292,57,17,443,59087
343,57,17,443,59087
990,57,17,443,59087
71,128,17,64377,53
71,128,17,49505,53
120,128,17,59087,443
73,128,17,59087,443
170,64,6,53,51329
66,57,17,443,49493
325,56,6,443,51330
325,56,6,443,51330
116,56,6,443,51330
67,57,17,443,59087
54,128,6,51330,443
54,128,6,51334,53
54,128,6,51329,53
75,128,17,57785,53
54,64,6,53,51329
167,64,6,53,51333
155,64,6,53,51319
54,64,6,53,51319
105,64,6,53,51318
54,64,6,53,51318
54,128,6,51329,53
54,128,6,51319,53
54,128,6,51318,53
54,128,6,51333,53
54,128,6,51328,53
66,128,6,51335,443
105,64,6,53,51324
151,64,17,53,64377
54,64,6,53,51324
91,64,17,53,57785
54,64,6,53,51324
54,64,6,53,51333
54,64,6,53,51325
54,128,6,51324,53
54,128,6,51333,53
71,128,17,59838,443
1292,128,17,52152,443
1292,128,17,52152,443
200,64,17,53,49505
162,57,17,443,59087
1292,128,17,55379,443
120,128,17,55379,443
170,64,6,53,51334
54,64,6,53,51334
54,128,6,51334,53
167,64,6,53,51328
54,64,6,53,51328
54,128,6,51328,53
155,64,6,53,51325
54,64,6,53,51325
54,64,6,53,51325
54,128,6,51325,53
91,64,17,53,57785
66,246,6,443,51335
1242,58,17,443,55379
54,128,6,51335,443
1494,128,6,51335,443
353,128,6,51335,443
132,128,17,55379,443
1292,128,17,55379,443
1286,128,17,55379,443
191,128,17,55379,443
90,58,17,443,55379
66,58,17,443,55379
66,58,17,443,55379
91,58,17,443,55379
85,128,17,55379,443
89,128,17,55379,443
66,56,17,443,59838
74,128,17,59087,443
54,246,6,443,51335
54,246,6,443,51335
54,246,6,443,51335
1494,246,6,443,51335
1494,246,6,443,51335
1494,246,6,443,51335
65,58,17,443,55379
54,128,6,51335,443
124,128,17,55379,443
1494,246,6,443,51335
284,246,6,443,51335
54,128,6,51335,443
118,128,6,51335,443
70,58,17,443,55379
65,58,17,443,55379
54,246,6,443,51335
233,246,6,443,51335
116,246,6,443,51335
54,128,6,51335,443
86,128,17,55379,443
896,58,17,443,55379
86,128,17,55379,443
71,128,17,59838,443
1294,51,17,443,52152
1294,51,17,443,52152
961,51,17,443,52152
84,128,17,52152,443
124,128,17,52152,443
109,128,17,52152,443
1292,128,17,52152,443
134,128,17,52152,443
66,56,17,443,59838
83,128,17,52152,443
71,128,17,59838,443
66,56,17,443,59838
81,51,17,443,52152
493,51,17,443,52152
204,51,17,443,52152
78,128,17,52152,443
64,51,17,443,52152
78,128,17,52152,443
66,51,17,443,52152
